idDeputado,idFrente
141456.0,55697
178970.0,55697
74550.0,55697
178910.0,55697
178857.0,55697
204472.0,55697
209189.0,55697
220578.0,55697
204563.0,55697
220640.0,55697
74317.0,55697
204372.0,55697
204536.0,55697
98057.0,55697
74856.0,55697
231911.0,55697
80815.0,55697
74299.0,55697
92102.0,55697
74858.0,55697
220581.0,55697
178954.0,55697
222429.0,55697
73778.0,55697
204485.0,55697
74041.0,55697
204455.0,55697
204526.0,55697
156190.0,55697
220599.0,55697
81055.0,55697
150418.0,55697
160535.0,55697
220604.0,55697
220668.0,55697
74398.0,55697
204540.0,55697
74158.0,55697
178843.0,55697
220607.0,55697
188097.0,55697
220530.0,55697
171786.0,55697
178997.0,55697
220584.0,55697
233218.0,55697
209787.0,55697
178986.0,55697
74159.0,55697
73692.0,55697
204422.0,55697
204441.0,55697
204573.0,55697
220706.0,55697
160556.0,55697
180214.0,55697
204570.0,55697
220615.0,55697
204553.0,55697
171617.0,55697
178860.0,55697
160517.0,55697
233592.0,55697
220685.0,55697
220667.0,55697
161440.0,55697
73486.0,55697
221338.0,55697
233594.0,55697
204567.0,55697
74084.0,55697
205865.0,55697
175765.0,55697
220543.0,55697
220694.0,55697
220588.0,55697
220613.0,55697
220624.0,55697
223128.0,55697
141533.0,55697
165470.0,55697
204480.0,55697
160629.0,55697
220644.0,55697
220631.0,55697
204387.0,55697
226837.0,55697
204557.0,55697
204360.0,55697
178946.0,55697
220598.0,55697
220560.0,55697
178934.0,55697
157130.0,55697
160610.0,55697
137070.0,55697
160569.0,55697
224333.0,55697
204559.0,55697
220558.0,55697
160592.0,55697
220552.0,55697
220616.0,55686
204379.0,55686
220714.0,55686
221328.0,55686
204495.0,55686
73579.0,55686
220538.0,55686
204501.0,55686
204571.0,55686
220542.0,55686
178937.0,55686
178881.0,55686
204356.0,55686
133439.0,55686
123756.0,55686
160553.0,55686
220638.0,55686
220549.0,55686
160600.0,55686
160665.0,55686
220577.0,55686
160512.0,55686
220612.0,55686
109429.0,55686
220683.0,55686
204374.0,55686
220574.0,55686
143942.0,55686
204572.0,55686
213762.0,55686
74262.0,55686
220704.0,55686
204488.0,55686
73441.0,55686
205476.0,55686
204462.0,55686
220665.0,55686
74537.0,55686
98148.0,55686
204376.0,55686
204378.0,55686
220608.0,55686
204355.0,55686
220555.0,55686
74060.0,55686
204459.0,55686
220557.0,55686
220659.0,55686
220539.0,55686
220561.0,55686
220642.0,55686
220649.0,55686
178908.0,55686
204512.0,55686
220654.0,55686
220619.0,55686
220689.0,55686
178929.0,55686
143632.0,55686
160758.0,55686
220573.0,55686
204450.0,55686
220610.0,55686
204412.0,55686
220623.0,55686
220589.0,55686
218086.0,55686
230765.0,55686
220663.0,55686
160575.0,55686
178871.0,55686
204398.0,55686
220656.0,55686
220545.0,55686
160598.0,55686
220551.0,55686
204494.0,55686
220534.0,55686
224117.0,55686
204473.0,55686
220611.0,55686
74374.0,55686
204491.0,55686
74270.0,55686
220529.0,55686
226179.0,55686
178873.0,55686
204444.0,55686
220672.0,55686
204539.0,55686
141450.0,55686
220563.0,55686
204508.0,55686
98615.0,55686
204436.0,55686
220697.0,55686
220567.0,55686
74273.0,55686
141458.0,55686
178910.0,55686
205550.0,55686
178857.0,55686
141470.0,55686
204472.0,55686
74317.0,55686
74253.0,55686
204457.0,55686
204520.0,55686
98057.0,55686
74856.0,55686
220566.0,55686
80815.0,55686
74299.0,55686
139285.0,55686
74585.0,55686
220662.0,55686
204404.0,55686
138286.0,55686
220581.0,55686
178954.0,55686
222429.0,55686
73778.0,55686
204485.0,55686
74041.0,55686
204455.0,55686
162332.0,55686
178866.0,55686
220648.0,55686
156190.0,55686
179000.0,55686
220599.0,55686
160161.0,55686
150418.0,55686
160535.0,55686
220547.0,55686
220604.0,55686
220668.0,55686
74398.0,55686
204540.0,55686
220550.0,55686
220607.0,55686
220591.0,55686
220530.0,55686
178985.0,55686
178997.0,55686
220617.0,55686
220584.0,55686
178896.0,55686
204422.0,55686
204441.0,55686
160642.0,55686
204570.0,55686
204553.0,55686
74160.0,55686
178860.0,55686
160517.0,55686
160558.0,55686
204395.0,55686
204406.0,55686
161440.0,55686
204524.0,55686
220533.0,55686
220532.0,55686
220626.0,55686
74084.0,55686
74161.0,55686
205865.0,55686
178989.0,55686
175765.0,55686
220543.0,55686
73788.0,55686
220694.0,55686
220588.0,55686
220613.0,55686
230767.0,55686
141531.0,55686
165470.0,55686
220695.0,55686
163321.0,55686
220620.0,55686
204416.0,55686
204387.0,55686
220621.0,55686
220618.0,55686
204360.0,55686
220579.0,55686
220569.0,55686
178946.0,55686
220560.0,55686
178934.0,55686
157130.0,55686
74376.0,55686
141555.0,55686
178992.0,55686
91228.0,55686
224333.0,55686
204559.0,55686
220558.0,55686
220552.0,55686
74156.0,55595
204379.0,55595
121948.0,55595
136811.0,55595
178835.0,55595
160527.0,55595
204495.0,55595
204501.0,55595
220554.0,55595
221148.0,55595
220715.0,55595
220556.0,55595
220632.0,55595
204423.0,55595
133439.0,55595
220676.0,55595
123756.0,55595
73433.0,55595
74090.0,55595
160512.0,55595
69871.0,55595
73701.0,55595
109429.0,55595
220683.0,55595
160538.0,55595
210989.0,55595
220548.0,55595
178993.0,55595
204426.0,55595
141398.0,55595
220704.0,55595
206018.0,55595
73441.0,55595
204504.0,55595
74171.0,55595
141408.0,55595
88256.0,55595
222142.0,55595
220608.0,55595
220629.0,55595
74060.0,55595
204511.0,55595
220539.0,55595
220565.0,55595
220625.0,55595
204512.0,55595
220553.0,55595
220671.0,55595
220602.0,55595
221339.0,55595
220688.0,55595
204351.0,55595
220686.0,55595
220623.0,55595
141421.0,55595
220589.0,55595
74075.0,55595
198783.0,55595
220663.0,55595
220645.0,55595
160575.0,55595
220712.0,55595
66828.0,55595
220646.0,55595
160666.0,55595
204407.0,55595
204445.0,55595
160598.0,55595
191923.0,55595
220700.0,55595
204494.0,55595
220702.0,55595
74374.0,55595
74383.0,55595
204491.0,55595
74270.0,55595
152605.0,55595
107283.0,55595
220639.0,55595
178873.0,55595
220563.0,55595
204533.0,55595
73531.0,55595
220696.0,55595
220527.0,55595
74848.0,55595
141456.0,55595
178970.0,55595
178857.0,55595
141464.0,55595
74554.0,55595
209189.0,55595
74141.0,55595
220640.0,55595
74317.0,55595
74253.0,55595
204457.0,55595
204497.0,55595
204574.0,55595
162067.0,55595
98057.0,55595
220600.0,55595
220566.0,55595
74299.0,55595
139285.0,55595
74858.0,55595
220662.0,55595
178931.0,55595
220616.0,55595
178954.0,55595
160510.0,55595
74041.0,55595
74784.0,55595
178866.0,55595
220648.0,55595
220599.0,55595
220687.0,55595
81055.0,55595
150418.0,55595
204522.0,55595
160535.0,55595
220604.0,55595
220668.0,55595
74398.0,55595
204566.0,55595
220607.0,55595
171786.0,55595
220617.0,55595
204453.0,55595
178896.0,55595
178986.0,55595
74159.0,55595
178987.0,55595
204441.0,55595
160556.0,55595
180214.0,55595
74160.0,55595
171617.0,55595
220650.0,55595
160517.0,55595
204492.0,55595
74574.0,55595
220630.0,55595
160604.0,55595
204406.0,55595
73486.0,55595
220533.0,55595
74084.0,55595
74161.0,55595
221378.0,55595
220606.0,55595
178989.0,55595
153423.0,55595
73801.0,55595
213274.0,55595
220588.0,55595
204480.0,55595
160629.0,55595
74371.0,55595
178887.0,55595
73604.0,55595
204535.0,55595
220618.0,55595
220713.0,55595
74356.0,55595
204360.0,55595
220682.0,55595
204464.0,55595
220598.0,55595
178934.0,55595
160610.0,55595
74376.0,55595
74283.0,55595
137070.0,55595
178992.0,55595
160569.0,55595
220601.0,55595
160518.0,55595
224333.0,55595
220564.0,55595
220536.0,55595
204559.0,55595
204517.0,55595
160592.0,55595
74283.0,55645
220714.0,55645
221328.0,55645
204560.0,55645
121948.0,55645
178835.0,55645
160527.0,55645
204495.0,55645
73579.0,55645
204501.0,55645
220542.0,55645
220554.0,55645
221148.0,55645
74057.0,55645
226708.0,55645
220556.0,55645
220632.0,55645
220676.0,55645
123756.0,55645
160553.0,55645
220638.0,55645
73433.0,55645
74090.0,55645
220577.0,55645
69871.0,55645
220605.0,55645
220612.0,55645
73701.0,55645
220683.0,55645
160538.0,55645
220635.0,55645
220574.0,55645
220548.0,55645
178993.0,55645
204426.0,55645
220704.0,55645
220699.0,55645
206018.0,55645
204504.0,55645
205476.0,55645
74171.0,55645
204476.0,55645
88256.0,55645
98148.0,55645
178963.0,55645
220608.0,55645
141411.0,55645
220555.0,55645
220629.0,55645
220571.0,55645
74060.0,55645
204459.0,55645
62881.0,55645
220659.0,55645
220539.0,55645
220565.0,55645
220625.0,55645
220553.0,55645
220691.0,55645
220671.0,55645
220602.0,55645
220573.0,55645
227433.0,55645
220688.0,55645
220674.0,55645
220686.0,55645
220540.0,55645
220623.0,55645
204541.0,55645
220663.0,55645
220645.0,55645
160575.0,55645
72442.0,55645
204407.0,55645
220656.0,55645
204445.0,55645
160598.0,55645
191923.0,55645
220700.0,55645
224117.0,55645
220587.0,55645
204491.0,55645
74270.0,55645
220531.0,55645
107283.0,55645
220639.0,55645
178873.0,55645
220537.0,55645
178909.0,55645
220672.0,55645
220563.0,55645
98615.0,55645
73531.0,55645
220527.0,55645
220697.0,55645
74848.0,55645
141456.0,55645
178970.0,55645
178857.0,55645
141464.0,55645
141470.0,55645
209189.0,55645
220578.0,55645
74141.0,55645
215043.0,55645
220640.0,55645
74253.0,55645
204550.0,55645
162067.0,55645
98057.0,55645
74856.0,55645
220600.0,55645
220566.0,55645
80815.0,55645
74156.0,55645
139285.0,55645
74858.0,55645
220662.0,55645
220581.0,55645
178931.0,55645
178954.0,55645
204410.0,55645
73778.0,55645
74041.0,55645
141487.0,55645
204455.0,55645
74784.0,55645
178866.0,55645
166402.0,55645
220648.0,55645
160161.0,55645
220687.0,55645
160535.0,55645
220604.0,55645
74398.0,55645
178843.0,55645
204486.0,55645
220591.0,55645
188097.0,55645
220585.0,55645
171786.0,55645
178997.0,55645
220584.0,55645
204453.0,55645
178986.0,55645
74159.0,55645
178987.0,55645
204573.0,55645
160556.0,55645
220615.0,55645
74160.0,55645
171617.0,55645
220650.0,55645
160517.0,55645
160604.0,55645
161440.0,55645
73486.0,55645
220533.0,55645
221338.0,55645
204567.0,55645
74084.0,55645
221378.0,55645
220606.0,55645
153423.0,55645
73801.0,55645
220543.0,55645
220694.0,55645
213274.0,55645
220588.0,55645
220695.0,55645
204480.0,55645
160629.0,55645
74371.0,55645
178887.0,55645
73604.0,55645
160635.0,55645
204535.0,55645
226837.0,55645
74356.0,55645
104552.0,55645
220575.0,55645
204534.0,55645
220682.0,55645
220598.0,55645
220560.0,55645
178934.0,55645
157130.0,55645
223398.0,55645
160610.0,55645
74376.0,55645
141555.0,55645
178992.0,55645
160569.0,55645
220601.0,55645
224333.0,55645
74044.0,55645
220660.0,55645
204559.0,55645
204517.0,55645
160592.0,55645
220592.0,55645
220640.0,55662
204379.0,55662
204560.0,55662
204528.0,55662
121948.0,55662
178835.0,55662
204495.0,55662
73579.0,55662
204501.0,55662
220554.0,55662
221148.0,55662
220576.0,55662
74057.0,55662
204356.0,55662
220556.0,55662
220632.0,55662
133439.0,55662
220676.0,55662
123756.0,55662
160553.0,55662
220675.0,55662
220549.0,55662
74090.0,55662
220577.0,55662
69871.0,55662
220612.0,55662
73701.0,55662
204374.0,55662
204388.0,55662
160538.0,55662
220635.0,55662
220548.0,55662
220690.0,55662
204361.0,55662
204426.0,55662
141398.0,55662
164360.0,55662
220704.0,55662
206018.0,55662
178876.0,55662
74171.0,55662
88256.0,55662
98148.0,55662
220594.0,55662
220590.0,55662
220608.0,55662
204355.0,55662
141411.0,55662
220555.0,55662
220629.0,55662
220571.0,55662
74060.0,55662
204459.0,55662
62881.0,55662
220539.0,55662
220565.0,55662
220625.0,55662
220561.0,55662
220553.0,55662
220671.0,55662
220602.0,55662
220573.0,55662
227433.0,55662
220688.0,55662
220528.0,55662
220686.0,55662
220540.0,55662
220623.0,55662
204541.0,55662
220589.0,55662
204364.0,55662
161550.0,55662
220645.0,55662
160575.0,55662
178871.0,55662
204407.0,55662
204445.0,55662
191923.0,55662
220700.0,55662
220534.0,55662
224117.0,55662
204491.0,55662
74270.0,55662
220529.0,55662
204365.0,55662
220531.0,55662
107283.0,55662
220639.0,55662
204456.0,55662
178873.0,55662
220537.0,55662
220563.0,55662
98615.0,55662
73531.0,55662
220696.0,55662
220670.0,55662
220527.0,55662
220697.0,55662
74848.0,55662
141456.0,55662
178970.0,55662
178857.0,55662
141464.0,55662
141470.0,55662
204472.0,55662
209189.0,55662
220578.0,55662
74141.0,55662
66385.0,55662
204372.0,55662
204457.0,55662
204497.0,55662
162067.0,55662
74856.0,55662
141480.0,55662
220600.0,55662
74156.0,55662
74858.0,55662
220581.0,55662
178931.0,55662
178954.0,55662
74041.0,55662
204455.0,55662
74784.0,55662
178866.0,55662
220648.0,55662
220687.0,55662
81055.0,55662
150418.0,55662
160535.0,55662
220668.0,55662
74398.0,55662
204566.0,55662
220609.0,55662
220591.0,55662
188097.0,55662
220530.0,55662
171786.0,55662
178997.0,55662
220584.0,55662
204453.0,55662
178986.0,55662
74159.0,55662
178987.0,55662
204573.0,55662
160556.0,55662
220615.0,55662
74160.0,55662
171617.0,55662
204492.0,55662
74574.0,55662
220630.0,55662
220667.0,55662
122974.0,55662
122158.0,55662
160604.0,55662
73486.0,55662
220533.0,55662
221338.0,55662
204567.0,55662
221378.0,55662
220606.0,55662
220543.0,55662
213274.0,55662
220588.0,55662
220624.0,55662
220695.0,55662
204480.0,55662
160629.0,55662
74371.0,55662
178887.0,55662
73604.0,55662
160635.0,55662
204535.0,55662
220713.0,55662
204557.0,55662
220569.0,55662
104552.0,55662
220575.0,55662
204534.0,55662
220682.0,55662
204464.0,55662
220598.0,55662
178934.0,55662
157130.0,55662
160610.0,55662
74376.0,55662
74283.0,55662
141555.0,55662
178992.0,55662
91228.0,55662
160569.0,55662
220601.0,55662
74043.0,55662
224333.0,55662
74044.0,55662
220564.0,55662
220536.0,55662
204559.0,55662
160592.0,55662
220682.0,55687
204560.0,55687
121948.0,55687
204495.0,55687
73579.0,55687
204501.0,55687
178972.0,55687
220554.0,55687
221148.0,55687
74057.0,55687
220715.0,55687
220556.0,55687
220632.0,55687
133439.0,55687
220676.0,55687
160553.0,55687
73433.0,55687
69871.0,55687
220612.0,55687
73701.0,55687
160538.0,55687
143942.0,55687
220548.0,55687
204572.0,55687
213762.0,55687
178993.0,55687
74262.0,55687
204426.0,55687
141398.0,55687
220704.0,55687
220699.0,55687
206018.0,55687
178876.0,55687
204488.0,55687
204504.0,55687
205476.0,55687
74171.0,55687
98148.0,55687
141411.0,55687
220555.0,55687
74467.0,55687
220629.0,55687
220571.0,55687
74060.0,55687
220582.0,55687
204459.0,55687
220565.0,55687
220561.0,55687
204512.0,55687
220553.0,55687
160588.0,55687
220691.0,55687
178929.0,55687
220671.0,55687
220602.0,55687
143632.0,55687
220573.0,55687
204450.0,55687
220610.0,55687
220570.0,55687
220686.0,55687
220540.0,55687
220623.0,55687
230765.0,55687
160575.0,55687
204407.0,55687
92699.0,55687
160598.0,55687
191923.0,55687
220700.0,55687
204494.0,55687
74374.0,55687
74383.0,55687
220529.0,55687
220531.0,55687
204408.0,55687
178873.0,55687
220537.0,55687
178884.0,55687
73531.0,55687
220527.0,55687
74848.0,55687
141456.0,55687
178970.0,55687
178910.0,55687
178857.0,55687
141470.0,55687
209189.0,55687
220578.0,55687
74141.0,55687
215043.0,55687
204474.0,55687
220640.0,55687
74317.0,55687
74253.0,55687
204497.0,55687
204550.0,55687
162067.0,55687
204536.0,55687
98057.0,55687
74856.0,55687
220600.0,55687
220566.0,55687
80815.0,55687
74156.0,55687
74858.0,55687
138286.0,55687
220581.0,55687
178931.0,55687
73778.0,55687
74041.0,55687
220658.0,55687
162332.0,55687
74784.0,55687
178866.0,55687
220648.0,55687
160161.0,55687
220687.0,55687
81055.0,55687
150418.0,55687
160535.0,55687
220668.0,55687
74398.0,55687
178843.0,55687
220550.0,55687
204486.0,55687
220591.0,55687
188097.0,55687
171786.0,55687
178895.0,55687
220584.0,55687
204453.0,55687
204479.0,55687
178986.0,55687
227660.0,55687
74159.0,55687
178987.0,55687
204441.0,55687
204573.0,55687
160556.0,55687
160642.0,55687
220615.0,55687
204553.0,55687
74160.0,55687
74095.0,55687
171617.0,55687
160517.0,55687
204492.0,55687
220685.0,55687
74574.0,55687
74400.0,55687
220667.0,55687
122158.0,55687
160604.0,55687
73486.0,55687
220533.0,55687
221338.0,55687
220586.0,55687
204567.0,55687
74084.0,55687
74161.0,55687
220606.0,55687
205865.0,55687
178989.0,55687
73801.0,55687
175765.0,55687
220588.0,55687
223128.0,55687
